id,name
1965,"Willett Early Childhood Center Library, Norwood, MA"
1966,"William Diamond Middle School Eugene F. Sullivan Library, Lexington, MA"
1968,"William E. Sheehan Elementary School Library, Westwood, MA"
1969,"William F. Stanley Elementary School  Nolan Library Media Center, Waltham, MA"
1970,"William G. Vinal Elementary School Library, Norwell, MA"
1971,"William H. Galvin Middle School Nancy J. Mulry Media Center, Canton, MA"
1972,"William H. Lincoln School Barbara Shea Library, Brookline, MA"
1973,"William R. Peck Full Service Community School Dr. Marcella R. Kelly Library, Holyoke, MA"
1974,"Williams Elementary School Library, Pittsfield, MA"
1975,"Williams Elementary School Library, Newton, MA"
1976,"Williamstown Elementary School Library, Williamstown, MA"
1977,"Wilmington Middle School Library Media Center, Wilmington, MA"
1978,"Wilson Middle School Library, Natick, MA"
1979,"Winthrop Middle School Library, Winthrop, MA"
1980,"Wood End Elementary School Library, Reading, MA"
1981,"Woodland Elementary School Library, Southwick, MA"
1982,"Wright Academy & Browne Middle School Williams Middle School Library, Chelsea, MA"
1983,"Abby Kelley Foster Public Charter School Library, Worcester, MA"
1985,"Arlington Catholic High School Monsignor Linnehan Library, Arlington, MA"
1986,"Austin Preparatory School Fr. Arthur F. Smith Library Media Center, Reading, MA"
1988,"Belmont Hill School  William H. Byrnes Library, Belmont, MA"
1994,"Boston College High School Corcoran Library, Boston, MA"
1995,"Brimmer and May School Library, Newton, MA"
1996,"Brooks School Henry Luce III Library, North Andover, MA"
1998,"Cambridge School of Weston Library, Weston, MA"
2000,"Cathedral High School Library, Springfield, MA"
2003,"Chapel Hill-Chauncy Hall School The Morgan Library, Waltham, MA"
2004,"Codman Academy Charter Public School Library, Boston, MA"
2005,"Commonwealth School Library, Boston, MA"
2006,"Concord Academy J. Josephine Tucker Library, Concord, MA"
2007,"Cristo Rey Boston High School Library, Boston, MA"
2008,"Cushing Academy Fisher-Watkins Library, Ashburnham, MA"
2009,"Dana Hall School Helen Temple Cooke Library, Wellesley, MA"
2010,"Deerfield Academy Boyden Library, Deerfield, MA"
2013,"Falmouth Academy The Bruce and Patrice Buxton Library, Falmouth, MA"
2015,"Gann Academy Krupp Library, Waltham, MA"
2016,"Groton School McCormick Library, Groton, MA"
2018,"Landmark School, South Campus Eric Alexander Memorial Library, Beverly, MA"
2019,"Lawrence Academy McDonald Library, Groton, MA"
2021,"Lexington Christian Academy  Phillips Library, Lexington, MA"
2023,"Malden Catholic High School Library, Malden, MA"
2024,"Marian High School Library, Framingham, MA"
2025,"Martha's Vineyard Public Charter School Library, West Tisbury, MA"
2026,"Mary Lyon Pilot High School Novack Library, Boston, MA"
2028,"Middlesex School Warburg Library, Concord, MA"
2029,"Milton Academy Cox Library, Milton, MA"
2030,"Miss Hall's School Humes Euston Hall Library, Pittsfield, MA"
2031,"Mt. Alvernia High School Library, Newton, MA"
2032,"Newton Country Day School of the Sacred Heart Library, Newton, MA"
2033,"Noble and Greenough School Putnam Library, Dedham, MA"
2034,"Northfield Mount Hermon School Schauffler Library, Northfield, MA"
2036,"Notre Dame Academy Sr. Justina Daley Library, Worcester, MA"
2037,"Notre Dame High School Library, Lawrence, MA"
2039,"Pingree School Library, Hamilton, MA"
2042,"Sacred Heart High School Flaherty Library, Kingston, MA"
2043,"Saint Ann's Home, Inc. Library, Methuen, MA"
2044,"Saint Clement Junior / Senior High School Monsignor Barry Memorial Library, Medford, MA"
2045,"Saint John's High School McCarthy Library, Shrewsbury, MA"
2046,"Saint Joseph Central High School Library, Pittsfield, MA"
2047,"Saint Joseph Preparatory High School formerly Mount Saint Joseph Academy, Boston, MA"
2048,"Saint Sebastian School Library, Needham, MA"
2049,"Shepherd Hill Regional High School John F. Canavan Library, Dudley, MA"
2050,"St. Johns Prep. School A. E. Studzinski Library, Danvers, MA"
2051,"St. Mark's School Library, Southborough, MA"
2052,"Stoneleigh-Burnham School Macalaster Library, Greenfield, MA"
2054,"Tabor Academy Charles Hayden Library, Marion, MA"
2055,"The Rising Tide Charter Public School Library, Plymouth, MA"
2056,"The Rivers School  The MacDowell Library, Weston, MA"
2058,"The Winsor School The Virginia Wing Library, Boston, MA"
2059,"Ursuline Academy Library, Dedham, MA"
2060,"Walnut Hill School For The Arts Joseph A. Keefe Library, Natick, MA"
2061,"Wilbraham and Monson Academy Gill Memorial Library, Wilbraham, MA"
2062,"Williston Northampton School Clapp Memorial Library, Easthampton, MA"
2063,"Willow Hill School Library, Sudbury, MA"
2064,"Worcester Academy Library, Worcester, MA"
2065,"Xaverian Brothers High School Library, Westwood, MA"
2066,"Abington High School Library, Abington, MA"
2067,"Acton-Boxborough Regional High School Library, Acton, MA"
2068,"Agawam High School Abrams Library, Agawam, MA"
2069,"Algonquin Regional High School Library, Northborough, MA"
2070,"Amesbury High School Roland H. Woodwell Library Media Center, Amesbury, MA"
2071,"Amherst Regional High School Library, Amherst, MA"
2072,"Andover High School Library, Andover, MA"
2073,"Apponequet Regional High School Library, Lakeville, MA"
2074,"Arlington High School Media Center, Arlington, MA"
2075,"Ashland High School Library, Ashland, MA"
2076,"Athol High School Armstrong/Boynton Media Center, Athol, MA"
2077,"Attleboro High School Library Media Center, Attleboro, MA"
2078,"Auburn High School Ronald E. Prouty Media Center, Auburn, MA"
2079,"Avon Middle-High School Library, Avon, MA"
2080,"Ayer Shirley Regional High School Library Media Center, Ayer, MA"
2081,"B.M.C. Durfee High School Ambrose F. Keeley Library, Fall River, MA"
2082,"Barnstable High School Harvard H. Broadbent Library, Barnstable, MA"
2083,"Bartlett Jr./Sr. High School Jeremiah A. Moriarty Library, Webster, MA"
2084,"Bay Path Regional Vocational Technical High School Library Media Center, Charlton, MA"
2085,"Bedford High School Library, Bedford, MA"
2086,"Belchertown High School Library, Belchertown, MA"
2087,"Bellingham High School Library, Bellingham, MA"
2088,"Belmont High School Peter B. Holland Library, Belmont, MA"
2089,"Beverly High School Library, Beverly, MA"
2090,"Billerica Memorial High School Library, Billerica, MA"
2091,"Blackstone Valley Regional Vocational Technical High School Library Media Center, Upton, MA"
2092,"Blackstone-Millville Regional High School Library Media Center, Blackstone, MA"
2093,"Blue Hills Regional Technical School Thomas F. Mellett Memorial Library, Canton, MA"
2094,"Boston Arts Academy/Fenway High School  Library and Boston Symphony Education Resource Center, Boston, MA"
2095,"Boston Community Leadership Academy Library, Boston, MA"
2096,"Boston Latin Academy Hapgood Library, Boston, MA"
2097,"Boston Latin School Harry V. Keefe Library Media Center, Boston, MA"
2098,"Bourne High School Library, Bourne, MA"
2099,"Braintree High School Media Center, Braintree, MA"
2100,"Bridgewater-Raynham Regional High School Library Media Center, Bridgewater, MA"
2101,"Brighton High School Dominic J. Bruno Library, Boston, MA"
2102,"Bristol County Agricultural High School Library / Media Center, Bristol County, MA"
2103,"Bristol-Plymouth Regional Technical School Donald K. Atkins Library, Taunton, MA"
2104,"Brockton High School Instructional Resource Center, Brockton, MA"
2105,"Brookline High School Burack Library, Brookline, MA"
2107,"Burlington High School Joan Miles Library, Burlington, MA"
2108,"Burncoat High School Library, Worcester, MA"
2109,"C.H. McCann Technical School Library Media Center, North Adams, MA"
2110,"Cambridge Rindge and Latin School Pearl K Wise Library, Cambridge, MA"
2111,"Canton High School Library, Canton, MA"
2112,"Cape Cod Regional Technical High School Library, Harwich, MA"
2113,"Carver Middle High School Ramsay Library, Carver, MA"
2114,"Charlestown High School Library, Boston, MA"
2115,"Chatham Middle/High School Elizabeth Reynard LMC, Chatham, MA"
2116,"Chelmsford High School Learning Commons, Chelmsford, MA"
2117,"Chelsea High School Library Media Program, Chelsea, MA"
2118,"Chicopee Comprehensive High School Library, Chicopee, MA"
2119,"Chicopee High School Library, Chicopee, MA"
2120,"Claremont Academy Library, Worcester, MA"
2121,"Clinton High School Library, Clinton, MA"
2122,"Cohasset Middle High School William Ripley Jr. Library, Cohasset, MA"
2123,"Community Academy Science and Health Library, Boston, MA"
2125,"Cyrus Pierce Middle/Nantucket High School Suzanne T. Gardner Library, Nantucket, MA"
2126,"Danvers High School Library, Danvers, MA"
2127,"Dartmouth High School Library, Dartmouth, MA"
2128,"David Prouty High School Library, Spencer, MA"
2129,"Dedham High School Library, Dedham, MA"
2130,"Dennis-Yarmouth Regional High School Library, Yarmouth, MA"
2131,"Dighton Rehoboth Regional High School Harrington Media Center, Dighton, MA"
2132,"Diman Regional Vocational Technical High School William M. McHenry Memorial Library, Fall River, MA"
2133,"Doherty Memorial High School Library, Worcester, MA"
2134,"Dorchester Academy Library, Boston, MA"
2135,"Douglas High School Library, Douglas, MA"
2136,"Dover Sherborn High School Library, Dover, MA"
2137,"Dracut High School Library, Dracut, MA"
2138,"Duxbury High School Media Center, Duxbury, MA"
2139,"East Boston High School Library, Boston, MA"
2140,"East Bridgewater High School Stanley B. Goldman Library, East Bridgewater, MA"
2141,"East Longmeadow High School Library, East Longmeadow, MA"
2142,"Easthampton High School Alice Whitney Alvord Library, Easthampton, MA"
2143,"English High School Library, Boston, MA"
2144,"Essex Agricultural and  Technical High School Library, Danvers, MA"
2145,"Everett High School Library, Everett, MA"
2146,"Fairhaven High School Library, Fairhaven, MA"
2147,"Falmouth High School Library, Falmouth, MA"
2148,"Fitchburg High School Library, Fitchburg, MA"
2149,"Foxborough High School Library, Foxborough, MA"
2150,"Framingham High School Library, Framingham, MA"
2151,"Franklin High School Library, Franklin, MA"
2152,"Frontier Regional High School Library, Deerfield, MA"
2153,"Gardner High School Gearan Library, Gardner, MA"
2154,"Gateway Regional Middle/High School Learning Resource Center, Huntington, MA"
2155,"Georgetown Middle High School Library, Georgetown, MA"
2156,"Gloucester High School Elliot T. Parker Library Media Center, Gloucester, MA"
2157,"Grafton High School Library, Grafton, MA"
2158,"Granby Junior Senior High School Library Media Center, Granby, MA"
2159,"Greater Lawrence Technical School Walter J. Markham Library, Andover, MA"
2160,"Greater Lowell Technical High School Library Media Center, Tyngsborough, MA"
2161,"Greater New Bedford Regional Vocational Technical High School Library, New Bedford, MA"
2162,"Greenfield High School Library, Greenfield, MA"
2163,"Groton Dunstable Regional High School Library, Groton, MA"
2164,"Hamilton-Wenham Regional High School Patricia A. Alger Library Media Center, Hamilton, MA"
2165,"Hampshire Regional High School Library, Westhampton, MA"
2166,"Hanover High School Library, Hanover, MA"
2167,"Harwich High School Ada M. Lovering Memorial Library, Harwich, MA"
2168,"Haverhill High School Library, Haverhill, MA"
2169,"High School of Commerce Library, Springfield, MA"
2170,"High School of Science and Technology Library, Springfield, MA"
2171,"Hingham High School Library, Hingham, MA"
2172,"Holbrook Junior/Senior High School Library, Holbrook, MA"
2173,"Holliston High School Library, Holliston, MA"
2174,"Holyoke High School William R. Peck Library, Holyoke, MA"
2175,"Hoosac Valley Middle High School Susan B. Anthony Resource Center, Cheshire, MA"
2176,"Hopedale Junior/Senior High School Media Center, Hopedale, MA"
2177,"Hopkins Academy  Library Media Center, Hadley, MA"
2178,"Hopkinton High School  Library, Hopkinton, MA"
2179,"Hudson High School  Library, Hudson, MA"
2180,"Hull High School Library, Hull, MA"
2181,"Ipswich Middle/High School Media Center, Ipswich, MA"
2182,"Jeremiah E. Burke High School Library, Boston, MA"
2183,"John D. O'Bryant School of Mathematics and Science Library, Boston, MA"
2185,"Lawrence High School Library Media Center, Lawrence, MA"
2186,"Lee Middle and High School  Library, Lee, MA"
2187,"Leicester High School Library, Leicester, MA"
2188,"Lenox Memorial Middle & High School Library, Lenox, MA"
2189,"Leominster High School Library Media Center, Leominster, MA"
2190,"Lexington High School Library, Lexington, MA"
2191,"Lincoln-Sudbury Regional High School Library, Sudbury, MA"
2192,"Linden School Library, Malden, MA"
2193,"Littleton High School Library, Littleton, MA"
2194,"Longmeadow High School Library, Longmeadow, MA"
2195,"Lowell High School Peter S. Stamas Library Media Center, Lowell, MA"
2196,"Ludlow High School Library Media Center, Ludlow, MA"
2197,"Lunenburg High School Library, Lunenburg, MA"
2198,"Lynn Classical High School Library, Lynn, MA"
2199,"Lynn English High School Library, Lynn, MA"
2200,"Lynn Vocational Technical Institute Library, Lynn, MA"
2201,"Lynnfield High School Library, Lynnfield, MA"
2202,"Madison Park Technical Vocational High School Library Media Center, Boston, MA"
2203,"Malden High School Phaneyf Library, Malden, MA"
2204,"Manchester Essex Regional High School Library, Manchester-by-the-Sea, MA"
2205,"Mansfield High School Library, Mansfield, MA"
2206,"Marblehead High School Library, Marblehead, MA"
2207,"Marlborough High School Library Media Center, Marlborough, MA"
2208,"Marshfield High School James P. Romeo Library, Marshfield, MA"
2209,"Martha's Vineyard Regional High School Library, Oak Bluffs, MA"
2210,"Masconomet Regional High School Library, Topsfield, MA"
2211,"Mashpee High School Library, Mashpee, MA"
2212,"Maynard High School Library, Maynard, MA"
2213,"Medfield High School Library Media Center, Medfield, MA"
2214,"Medford High School Library Media Center, Medford, MA"
2215,"Medway High  School Library Media Center, Medway, MA"
2216,"Melrose High School Resource Center, Melrose, MA"
